a,3,20.74,41.36,212.86,2016/3/15 19:10
a,4,21.15,42.373,230,2016/3/15 19:10
a,1,20.72,45.248,197.14,2016/3/15 19:11
c,1,22.18,40.51,141.43,2016/3/15 19:11
c,3,22.04,35.204,157.14,2016/3/15 19:11
c,4,21.96,37.796,214.29,2016/3/15 19:11
b,2,22.66,64.607,191.43,2016/3/15 19:11
b,3,22.73,53.186,187.14,2016/3/15 19:11
c,2,22.06,50.432,170,2016/3/15 19:11
c,5,21.96,41.644,157.14,2016/3/15 19:11
a,2,21.1,43.547,184.29,2016/3/15 19:11
b,1,22.89,50.513,168.57,2016/3/15 19:11
a,1,20.72,45.248,197.14,2016/3/15 19:11
a,3,20.74,41.36,212.86,2016/3/15 19:11
a,4,21.14,42.332,230,2016/3/15 19:11
c,2,22.05,50.432,170,2016/3/15 19:11
c,3,22.04,35.204,155.71,2016/3/15 19:11
b,1,22.89,50.513,165.71,2016/3/15 19:11
b,2,22.65,64.607,190,2016/3/15 19:11
b,3,22.73,53.186,190,2016/3/15 19:11
c,1,22.18,40.51,142.86,2016/3/15 19:11
c,4,21.97,37.796,217.14,2016/3/15 19:11
c,5,21.95,41.684,155.71,2016/3/15 19:11
a,2,21.11,43.547,181.43,2016/3/15 19:11
a,1,20.72,45.248,197.14,2016/3/15 19:11
a,3,20.74,41.36,210,2016/3/15 19:11
a,4,21.14,42.373,232.86,2016/3/15 19:11
c,1,22.17,40.51,141.43,2016/3/15 19:11
c,3,22.04,35.204,155.71,2016/3/15 19:11
c,4,21.97,37.877,211.43,2016/3/15 19:11
c,5,21.95,41.644,157.14,2016/3/15 19:11
b,1,22.89,50.513,168.57,2016/3/15 19:11
b,2,22.66,64.567,185.71,2016/3/15 19:11
b,3,22.73,53.186,188.57,2016/3/15 19:11
a,2,21.12,43.547,182.86,2016/3/15 19:11
a,3,20.74,41.36,212.86,2016/3/15 19:11
a,4,21.15,42.373,230,2016/3/15 19:11
a,1,20.72,45.248,198.57,2016/3/15 19:11
c,2,22.06,50.432,170,2016/3/15 19:11
c,3,22.05,35.204,158.57,2016/3/15 19:11
b,1,22.89,50.513,167.14,2016/3/15 19:11
b,2,22.66,64.567,191.43,2016/3/15 19:11
b,3,22.73,53.186,188.57,2016/3/15 19:11
c,1,22.17,40.55,145.71,2016/3/15 19:11
c,2,22.05,50.432,171.43,2016/3/15 19:11
c,4,21.96,37.837,214.29,2016/3/15 19:11
c,5,21.94,41.765,157.14,2016/3/15 19:11
a,2,21.11,43.547,184.29,2016/3/15 19:11
a,4,21.14,42.332,230,2016/3/15 19:11
a,1,20.72,45.248,195.71,2016/3/15 19:11
a,3,20.74,41.401,212.86,2016/3/15 19:11
c,3,22.05,35.163,155.71,2016/3/15 19:11
c,4,21.96,37.837,215.71,2016/3/15 19:11
b,1,22.89,50.513,168.57,2016/3/15 19:11
b,2,22.66,64.567,191.43,2016/3/15 19:11
b,3,22.73,53.186,188.57,2016/3/15 19:11
c,1,22.18,40.51,141.43,2016/3/15 19:11
c,2,22.05,50.432,170,2016/3/15 19:11
c,5,21.96,41.724,158.57,2016/3/15 19:11
a,2,21.12,43.547,181.43,2016/3/15 19:11
a,4,21.14,42.413,228.57,2016/3/15 19:11
a,1,20.72,45.248,198.57,2016/3/15 19:11
a,3,20.74,41.36,212.86,2016/3/15 19:11
c,5,21.96,41.684,157.14,2016/3/15 19:11
b,2,22.66,64.567,191.43,2016/3/15 19:11
b,3,22.73,53.145,190,2016/3/15 19:11
c,1,22.17,40.51,140,2016/3/15 19:11
c,2,22.06,50.472,171.43,2016/3/15 19:11
c,3,22.04,35.163,155.71,2016/3/15 19:11
c,4,21.96,37.837,214.29,2016/3/15 19:11
a,2,21.12,43.547,184.29,2016/3/15 19:11
b,1,22.89,50.513,167.14,2016/3/15 19:11
a,3,20.74,41.36,215.71,2016/3/15 19:11
a,1,20.73,45.248,200,2016/3/15 19:11
a,4,21.14,42.332,230,2016/3/15 19:11
c,1,22.18,40.55,137.14,2016/3/15 19:11
c,2,22.06,50.472,168.57,2016/3/15 19:11
c,4,21.96,37.837,212.86,2016/3/15 19:11
b,1,22.9,50.513,168.57,2016/3/15 19:11
b,3,22.74,53.105,188.57,2016/3/15 19:11
c,3,22.04,35.123,155.71,2016/3/15 19:11
c,5,21.94,41.684,155.71,2016/3/15 19:11
b,2,22.66,64.567,188.57,2016/3/15 19:11
a,1,20.72,45.248,197.14,2016/3/15 19:11
a,2,21.11,43.547,184.29,2016/3/15 19:11
a,3,20.74,41.36,214.29,2016/3/15 19:11
a,4,21.14,42.332,231.43,2016/3/15 19:11
c,4,21.97,37.877,215.71,2016/3/15 19:11
b,1,22.89,50.513,168.57,2016/3/15 19:11
b,3,22.74,53.105,188.57,2016/3/15 19:11
c,1,22.16,40.55,142.86,2016/3/15 19:11
c,2,22.05,50.472,167.14,2016/3/15 19:11
c,3,22.04,35.123,155.71,2016/3/15 19:11
c,5,21.95,41.684,155.71,2016/3/15 19:11
a,2,21.12,43.547,185.71,2016/3/15 19:11
b,2,22.66,64.567,190,2016/3/15 19:11
a,1,20.72,45.248,197.14,2016/3/15 19:11
a,3,20.74,41.36,214.29,2016/3/15 19:11
a,4,21.14,42.332,230,2016/3/15 19:11
c,2,22.05,50.472,170,2016/3/15 19:11
c,4,21.96,37.877,218.57,2016/3/15 19:11
b,1,22.89,50.513,171.43,2016/3/15 19:11
b,2,22.65,64.607,192.86,2016/3/15 19:11
b,3,22.74,53.105,188.57,2016/3/15 19:11
c,1,22.17,40.55,141.43,2016/3/15 19:11
c,3,22.04,35.163,152.86,2016/3/15 19:11
c,5,21.96,41.684,157.14,2016/3/15 19:11
a,2,21.12,43.547,182.86,2016/3/15 19:11
a,1,20.73,45.248,197.14,2016/3/15 19:11
a,3,20.74,41.319,208.57,2016/3/15 19:11
a,4,21.14,42.332,234.29,2016/3/15 19:11
c,1,22.18,40.55,144.29,2016/3/15 19:11
b,2,22.66,64.567,192.86,2016/3/15 19:11
b,3,22.74,53.065,188.57,2016/3/15 19:11
c,2,22.06,50.472,168.57,2016/3/15 19:11
c,3,22.05,35.204,155.71,2016/3/15 19:11
c,4,21.96,37.877,217.14,2016/3/15 19:11
c,5,21.95,41.684,157.14,2016/3/15 19:11
a,2,21.12,43.547,184.29,2016/3/15 19:11
b,1,22.88,50.513,168.57,2016/3/15 19:11
a,1,20.72,45.248,197.14,2016/3/15 19:11
a,3,20.75,41.36,212.86,2016/3/15 19:11
a,4,21.14,42.332,230,2016/3/15 19:11
c,1,22.16,40.55,142.86,2016/3/15 19:11
c,2,22.05,50.472,170,2016/3/15 19:11
c,3,22.04,35.204,155.71,2016/3/15 19:11
b,1,22.9,50.513,168.57,2016/3/15 19:11
b,2,22.66,64.567,192.86,2016/3/15 19:11
b,3,22.74,53.065,191.43,2016/3/15 19:11
c,4,21.96,37.877,215.71,2016/3/15 19:11
c,5,21.94,41.684,155.71,2016/3/15 19:11
a,2,21.11,43.547,182.86,2016/3/15 19:11
a,1,20.72,45.248,198.57,2016/3/15 19:11
a,3,20.74,41.36,214.29,2016/3/15 19:11
a,4,21.14,42.413,231.43,2016/3/15 19:11
c,2,22.06,50.472,171.43,2016/3/15 19:11
c,4,21.96,37.877,215.71,2016/3/15 19:11
c,5,21.96,41.684,157.14,2016/3/15 19:11
b,2,22.66,64.567,192.86,2016/3/15 19:11
b,3,22.74,53.024,190,2016/3/15 19:11
c,1,22.18,40.55,142.86,2016/3/15 19:11
c,3,22.04,35.204,157.14,2016/3/15 19:11
a,2,21.11,43.547,184.29,2016/3/15 19:11
b,1,22.88,50.513,168.57,2016/3/15 19:11
a,1,20.72,45.248,197.14,2016/3/15 19:11
a,3,20.74,41.319,212.86,2016/3/15 19:11
a,4,21.14,42.413,232.86,2016/3/15 19:11
c,1,22.16,40.55,142.86,2016/3/15 19:11
c,2,22.06,50.472,170,2016/3/15 19:11
c,3,22.05,35.204,155.71,2016/3/15 19:11
b,3,22.73,53.065,188.57,2016/3/15 19:11
c,4,21.96,37.837,215.71,2016/3/15 19:11
c,5,21.96,41.684,158.57,2016/3/15 19:11
a,2,21.12,43.547,184.29,2016/3/15 19:11
b,1,22.88,50.472,171.43,2016/3/15 19:11
b,2,22.66,64.607,191.43,2016/3/15 19:11
a,4,21.15,42.413,231.43,2016/3/15 19:11
a,1,20.72,45.248,198.57,2016/3/15 19:11
a,3,20.74,41.319,212.86,2016/3/15 19:11
c,5,21.94,41.684,155.71,2016/3/15 19:11
b,3,22.74,53.105,190,2016/3/15 19:11
c,1,22.16,40.55,140,2016/3/15 19:11
c,2,22.06,50.472,170,2016/3/15 19:11
c,3,22.03,35.204,157.14,2016/3/15 19:11
c,4,21.97,37.877,215.71,2016/3/15 19:11
a,2,21.12,43.547,190,2016/3/15 19:11
b,1,22.88,50.472,168.57,2016/3/15 19:11
b,2,22.66,64.607,191.43,2016/3/15 19:11
a,4,21.14,42.413,232.86,2016/3/15 19:11
a,1,20.71,45.248,198.57,2016/3/15 19:11
a,3,20.74,41.36,211.43,2016/3/15 19:11
c,1,22.16,40.55,141.43,2016/3/15 19:11
c,2,22.06,50.432,170,2016/3/15 19:11
c,5,21.94,41.684,155.71,2016/3/15 19:11
b,1,22.9,50.472,168.57,2016/3/15 19:11
b,2,22.66,64.567,188.57,2016/3/15 19:11
b,3,22.73,53.105,187.14,2016/3/15 19:11
c,3,22.03,35.204,157.14,2016/3/15 19:11
c,4,21.97,37.877,218.57,2016/3/15 19:11
a,2,21.11,43.547,185.71,2016/3/15 19:11
a,1,20.72,45.248,197.14,2016/3/15 19:12
a,3,20.74,41.36,211.43,2016/3/15 19:12
c,2,22.05,50.472,170,2016/3/15 19:12
c,3,22.02,35.204,152.86,2016/3/15 19:12
c,5,21.94,41.765,155.71,2016/3/15 19:12
a,4,21.13,42.413,232.86,2016/3/15 19:12
b,1,22.89,50.432,165.71,2016/3/15 19:12
b,2,22.66,64.607,194.29,2016/3/15 19:12
b,3,22.73,53.065,187.14,2016/3/15 19:12
c,1,22.16,40.55,141.43,2016/3/15 19:12
c,4,21.97,37.837,217.14,2016/3/15 19:12
a,2,21.1,43.547,185.71,2016/3/15 19:12
a,1,20.72,45.248,197.14,2016/3/15 19:12
a,3,20.75,41.36,212.86,2016/3/15 19:12
c,1,22.16,40.55,140,2016/3/15 19:12
c,3,22.03,35.204,152.86,2016/3/15 19:12
c,4,21.97,37.796,215.71,2016/3/15 19:12
c,5,21.94,41.724,155.71,2016/3/15 19:12
a,4,21.14,42.332,231.43,2016/3/15 19:12
b,3,22.73,53.065,188.57,2016/3/15 19:12
c,2,22.05,50.472,171.43,2016/3/15 19:12
a,2,21.12,43.547,185.71,2016/3/15 19:12
b,1,22.89,50.472,167.14,2016/3/15 19:12
b,2,22.64,64.607,191.43,2016/3/15 19:12
a,4,21.14,42.332,230,2016/3/15 19:12
a,1,20.72,45.248,198.57,2016/3/15 19:12
a,3,20.74,41.36,212.86,2016/3/15 19:12
c,1,22.16,40.55,140,2016/3/15 19:12
c,2,22.04,50.432,170,2016/3/15 19:12
c,3,22.02,35.204,157.14,2016/3/15 19:12
b,1,22.88,50.472,167.14,2016/3/15 19:12
b,2,22.66,64.607,191.43,2016/3/15 19:12
b,3,22.73,53.065,188.57,2016/3/15 19:12
c,4,21.97,37.837,212.86,2016/3/15 19:12
c,5,21.95,41.724,157.14,2016/3/15 19:12
a,2,21.1,43.547,184.29,2016/3/15 19:12
a,1,20.71,45.248,197.14,2016/3/15 19:12
a,3,20.74,41.319,212.86,2016/3/15 19:12
a,4,21.14,42.332,231.43,2016/3/15 19:12
c,1,22.16,40.55,141.43,2016/3/15 19:12
b,1,22.89,50.513,165.71,2016/3/15 19:12
b,2,22.67,64.607,188.57,2016/3/15 19:12
b,3,22.74,53.065,188.57,2016/3/15 19:12
c,2,22.05,50.472,170,2016/3/15 19:12
c,3,22.02,35.204,154.29,2016/3/15 19:12
c,4,21.96,37.877,217.14,2016/3/15 19:12
c,5,21.94,41.684,157.14,2016/3/15 19:12
a,2,21.11,43.547,184.29,2016/3/15 19:12
a,1,20.72,45.248,197.14,2016/3/15 19:12
a,3,20.73,41.319,212.86,2016/3/15 19:12
a,4,21.14,42.332,228.57,2016/3/15 19:12
c,4,21.97,37.837,214.29,2016/3/15 19:12
b,2,22.66,64.567,192.86,2016/3/15 19:12
b,3,22.73,53.065,188.57,2016/3/15 19:12
c,1,22.16,40.55,140,2016/3/15 19:12
c,2,22.05,50.432,171.43,2016/3/15 19:12
c,3,22.02,35.204,157.14,2016/3/15 19:12
c,5,21.94,41.724,157.14,2016/3/15 19:12
a,2,21.11,43.547,182.86,2016/3/15 19:12
b,1,22.89,50.513,165.71,2016/3/15 19:12
a,1,20.72,45.248,197.14,2016/3/15 19:12
a,3,20.74,41.36,211.43,2016/3/15 19:12
a,4,21.14,42.332,231.43,2016/3/15 19:12
c,2,22.04,50.432,170,2016/3/15 19:12
c,3,22.03,35.204,157.14,2016/3/15 19:12
c,4,21.96,37.796,215.71,2016/3/15 19:12
b,1,22.89,50.513,168.57,2016/3/15 19:12
b,2,22.66,64.567,190,2016/3/15 19:12
c,1,22.17,40.55,140,2016/3/15 19:12
c,5,21.93,41.724,157.14,2016/3/15 19:12
a,2,21.12,43.547,184.29,2016/3/15 19:12
b,3,22.72,53.024,190,2016/3/15 19:12
a,1,20.72,45.248,197.14,2016/3/15 19:12
a,3,20.74,41.319,207.14,2016/3/15 19:12
a,4,21.15,42.332,230,2016/3/15 19:12
c,2,22.04,50.432,171.43,2016/3/15 19:12
c,5,21.94,41.684,155.71,2016/3/15 19:12
b,1,22.88,50.513,167.14,2016/3/15 19:12
b,2,22.66,64.567,190,2016/3/15 19:12
c,1,22.16,40.55,144.29,2016/3/15 19:12
c,3,22.04,35.204,154.29,2016/3/15 19:12
c,4,21.96,37.837,212.86,2016/3/15 19:12
a,2,21.12,43.547,184.29,2016/3/15 19:12
b,3,22.74,53.105,190,2016/3/15 19:12
a,1,20.72,45.248,197.14,2016/3/15 19:12
a,4,21.14,42.291,228.57,2016/3/15 19:12
a,3,20.74,41.279,214.29,2016/3/15 19:12
c,2,22.04,50.513,170,2016/3/15 19:12
c,3,22.02,35.204,157.14,2016/3/15 19:12
c,5,21.94,41.684,157.14,2016/3/15 19:12
b,1,22.89,50.472,168.57,2016/3/15 19:12
b,2,22.65,64.567,191.43,2016/3/15 19:12
b,3,22.73,53.105,188.57,2016/3/15 19:12
c,1,22.16,40.59,141.43,2016/3/15 19:12
c,4,21.96,37.877,214.29,2016/3/15 19:12
a,2,21.11,43.547,184.29,2016/3/15 19:12
a,1,20.71,45.248,197.14,2016/3/15 19:12
a,4,21.15,42.332,227.14,2016/3/15 19:12
a,3,20.74,41.319,212.86,2016/3/15 19:12
c,1,22.16,40.59,141.43,2016/3/15 19:12
c,5,21.94,41.684,157.14,2016/3/15 19:12
b,1,22.89,50.513,168.57,2016/3/15 19:12
b,2,22.65,64.567,192.86,2016/3/15 19:12
b,3,22.74,53.105,188.57,2016/3/15 19:12
c,2,22.04,50.513,171.43,2016/3/15 19:12
c,3,22.03,35.163,158.57,2016/3/15 19:12
c,4,21.96,37.877,214.29,2016/3/15 19:12
a,2,21.11,43.547,182.86,2016/3/15 19:12
a,3,20.74,41.319,212.86,2016/3/15 19:12
a,1,20.72,45.248,197.14,2016/3/15 19:12
a,4,21.14,42.373,231.43,2016/3/15 19:12
c,2,22.04,50.513,168.57,2016/3/15 19:12
c,4,21.96,37.877,214.29,2016/3/15 19:12
c,5,21.95,41.684,155.71,2016/3/15 19:12
b,1,22.89,50.513,167.14,2016/3/15 19:12
b,2,22.66,64.567,191.43,2016/3/15 19:12
b,3,22.74,53.024,188.57,2016/3/15 19:12
c,1,22.16,40.59,141.43,2016/3/15 19:12
c,3,22.03,35.163,157.14,2016/3/15 19:12
a,2,21.11,43.547,184.29,2016/3/15 19:12
a,1,20.72,45.208,197.14,2016/3/15 19:12
a,3,20.72,41.319,212.86,2016/3/15 19:12
a,4,21.14,42.413,231.43,2016/3/15 19:12
c,4,21.94,37.877,215.71,2016/3/15 19:12
b,1,22.88,50.472,170,2016/3/15 19:12
c,1,22.17,40.59,141.43,2016/3/15 19:12
c,2,22.03,50.513,170,2016/3/15 19:12
c,3,22.02,35.204,157.14,2016/3/15 19:12
c,5,21.94,41.765,157.14,2016/3/15 19:12
a,2,21.12,43.547,184.29,2016/3/15 19:12
b,2,22.64,64.607,191.43,2016/3/15 19:12
b,3,22.74,53.065,188.57,2016/3/15 19:12
a,3,20.73,41.36,212.86,2016/3/15 19:12
a,4,21.14,42.413,228.57,2016/3/15 19:12
a,1,20.72,45.248,197.14,2016/3/15 19:12
b,2,22.66,64.567,190,2016/3/15 19:12
c,4,21.95,37.877,220,2016/3/15 19:12
c,5,21.94,41.724,157.14,2016/3/15 19:12
b,3,22.74,53.065,188.57,2016/3/15 19:12
c,1,22.16,40.631,144.29,2016/3/15 19:12
c,2,22.05,50.513,168.57,2016/3/15 19:12
c,3,22.02,35.204,157.14,2016/3/15 19:12
a,2,21.12,43.547,184.29,2016/3/15 19:12
b,1,22.89,50.472,168.57,2016/3/15 19:12
a,1,20.72,45.248,197.14,2016/3/15 19:12
a,3,20.74,41.36,208.57,2016/3/15 19:12
a,4,21.14,42.413,230,2016/3/15 19:12
c,4,21.96,37.877,215.71,2016/3/15 19:12
c,5,21.94,41.724,158.57,2016/3/15 19:12
b,1,22.89,50.513,167.14,2016/3/15 19:12
b,3,22.74,53.065,188.57,2016/3/15 19:12
c,1,22.16,40.631,144.29,2016/3/15 19:12
c,2,22.04,50.513,171.43,2016/3/15 19:12
c,3,22.01,35.204,158.57,2016/3/15 19:12
a,2,21.11,43.507,182.86,2016/3/15 19:12
b,2,22.66,64.567,190,2016/3/15 19:12
a,1,20.72,45.208,197.14,2016/3/15 19:12
a,3,20.74,41.279,212.86,2016/3/15 19:12
a,4,21.14,42.413,228.57,2016/3/15 19:12
c,4,21.95,37.877,215.71,2016/3/15 19:12
c,5,21.93,41.724,155.71,2016/3/15 19:12
b,1,22.89,50.513,167.14,2016/3/15 19:12
b,2,22.66,64.567,190,2016/3/15 19:12
b,3,22.74,53.065,188.57,2016/3/15 19:12
c,1,22.15,40.631,141.43,2016/3/15 19:12
c,2,22.04,50.513,170,2016/3/15 19:12
c,3,22.02,35.285,155.71,2016/3/15 19:12
a,2,21.11,43.547,182.86,2016/3/15 19:12
a,1,20.71,45.208,197.14,2016/3/15 19:12
a,3,20.74,41.279,211.43,2016/3/15 19:12
a,4,21.14,42.413,231.43,2016/3/15 19:12
c,3,22.02,35.285,157.14,2016/3/15 19:12
c,5,21.94,41.684,155.71,2016/3/15 19:12
b,1,22.87,50.432,168.57,2016/3/15 19:12
b,2,22.65,64.567,191.43,2016/3/15 19:12
b,3,22.73,53.145,188.57,2016/3/15 19:12
c,1,22.15,40.631,141.43,2016/3/15 19:12
c,2,22.04,50.513,171.43,2016/3/15 19:12
c,4,21.94,37.877,215.71,2016/3/15 19:12
a,2,21.11,43.507,182.86,2016/3/15 19:12
a,1,20.72,45.167,197.14,2016/3/15 19:13
a,3,20.73,41.319,214.29,2016/3/15 19:13
a,4,21.13,42.413,231.43,2016/3/15 19:13
c,3,22.02,35.285,157.14,2016/3/15 19:13
c,4,21.94,37.877,214.29,2016/3/15 19:13
c,5,21.94,41.684,157.14,2016/3/15 19:13
b,1,22.88,50.432,165.71,2016/3/15 19:13
b,2,22.66,64.567,187.14,2016/3/15 19:13
b,3,22.74,53.105,188.57,2016/3/15 19:13
c,1,22.16,40.631,142.86,2016/3/15 19:13
c,2,22.04,50.472,171.43,2016/3/15 19:13
a,2,21.11,43.507,182.86,2016/3/15 19:13
a,3,20.73,41.319,212.86,2016/3/15 19:13
a,1,20.72,45.208,195.71,2016/3/15 19:13
a,4,21.16,42.413,231.43,2016/3/15 19:13
c,2,22.05,50.392,170,2016/3/15 19:13
c,5,21.94,41.684,157.14,2016/3/15 19:13
b,1,22.88,50.472,168.57,2016/3/15 19:13
b,2,22.64,64.567,191.43,2016/3/15 19:13
b,3,22.74,53.105,185.71,2016/3/15 19:13
c,1,22.15,40.631,141.43,2016/3/15 19:13
c,3,22.02,35.325,158.57,2016/3/15 19:13
c,4,21.94,37.917,214.29,2016/3/15 19:13
a,2,21.11,43.547,182.86,2016/3/15 19:13
a,1,20.72,45.208,198.57,2016/3/15 19:13
a,3,20.74,41.36,212.86,2016/3/15 19:13
a,4,21.14,42.413,228.57,2016/3/15 19:13
c,1,22.14,40.631,141.43,2016/3/15 19:13
c,2,22.05,50.432,171.43,2016/3/15 19:13
c,4,21.94,37.958,214.29,2016/3/15 19:13
b,3,22.75,53.065,187.14,2016/3/15 19:13
c,3,22.02,35.325,157.14,2016/3/15 19:13
c,5,21.95,41.765,155.71,2016/3/15 19:13
a,2,21.1,43.507,182.86,2016/3/15 19:13
b,1,22.89,50.472,168.57,2016/3/15 19:13
b,2,22.64,64.567,190,2016/3/15 19:13
a,1,20.72,45.208,197.14,2016/3/15 19:13
a,3,20.74,41.279,211.43,2016/3/15 19:13
a,4,21.14,42.413,228.57,2016/3/15 19:13
c,1,22.14,40.631,141.43,2016/3/15 19:13
c,2,22.06,50.513,170,2016/3/15 19:13
c,4,21.94,37.958,214.29,2016/3/15 19:13
c,5,21.94,41.684,158.57,2016/3/15 19:13
b,1,22.88,50.472,167.14,2016/3/15 19:13
b,2,22.66,64.567,191.43,2016/3/15 19:13
b,3,22.74,53.145,188.57,2016/3/15 19:13
c,3,22.02,35.325,155.71,2016/3/15 19:13
a,2,21.1,43.507,184.29,2016/3/15 19:13
a,3,20.73,41.279,212.86,2016/3/15 19:13
a,1,20.72,45.208,197.14,2016/3/15 19:13
a,4,21.14,42.413,230,2016/3/15 19:13
c,2,22.04,50.513,168.57,2016/3/15 19:13
c,4,21.94,37.958,214.29,2016/3/15 19:13
c,5,21.95,41.684,157.14,2016/3/15 19:13
b,2,22.65,64.567,188.57,2016/3/15 19:13
b,3,22.74,53.105,188.57,2016/3/15 19:13
c,1,22.14,40.631,142.86,2016/3/15 19:13
c,3,22.02,35.366,157.14,2016/3/15 19:13
a,2,21.11,43.507,184.29,2016/3/15 19:13
b,1,22.88,50.472,167.14,2016/3/15 19:13
a,1,20.72,45.208,197.14,2016/3/15 19:13
a,3,20.73,41.319,212.86,2016/3/15 19:13
a,4,21.14,42.413,231.43,2016/3/15 19:13
c,1,22.15,40.631,142.86,2016/3/15 19:13
c,5,21.94,41.684,157.14,2016/3/15 19:13
b,1,22.89,50.472,167.14,2016/3/15 19:13
b,2,22.65,64.567,188.57,2016/3/15 19:13
b,3,22.74,53.065,188.57,2016/3/15 19:13
c,2,22.04,50.513,168.57,2016/3/15 19:13
c,3,22.01,35.366,158.57,2016/3/15 19:13
c,4,21.95,37.958,215.71,2016/3/15 19:13
a,2,21.11,43.547,182.86,2016/3/15 19:13
a,1,20.72,45.208,197.14,2016/3/15 19:13
a,3,20.73,41.319,211.43,2016/3/15 19:13
a,4,21.14,42.413,230,2016/3/15 19:13
c,1,22.16,40.672,141.43,2016/3/15 19:13
c,2,22.04,50.513,171.43,2016/3/15 19:13
c,4,21.95,37.958,214.29,2016/3/15 19:13
c,5,21.93,41.684,154.29,2016/3/15 19:13
b,2,22.66,64.567,190,2016/3/15 19:13
c,3,22.01,35.366,155.71,2016/3/15 19:13
a,2,21.11,43.507,184.29,2016/3/15 19:13
b,1,22.89,50.472,167.14,2016/3/15 19:13
b,3,22.73,53.105,187.14,2016/3/15 19:13
a,4,21.14,42.413,231.43,2016/3/15 19:13
a,1,20.72,45.208,197.14,2016/3/15 19:13
a,3,20.73,41.319,212.86,2016/3/15 19:13
c,1,22.14,40.672,144.29,2016/3/15 19:13
c,2,22.05,50.594,170,2016/3/15 19:13
c,3,22.01,35.325,152.86,2016/3/15 19:13
c,4,21.94,37.958,214.29,2016/3/15 19:13
c,5,21.94,41.684,155.71,2016/3/15 19:13
b,1,22.88,50.472,167.14,2016/3/15 19:13
b,3,22.73,53.105,187.14,2016/3/15 19:13
b,2,22.65,64.567,191.43,2016/3/15 19:13
a,2,21.11,43.507,178.57,2016/3/15 19:13
a,1,20.71,45.208,195.71,2016/3/15 19:13
a,3,20.73,41.319,212.86,2016/3/15 19:13
a,4,21.13,42.413,230,2016/3/15 19:13
c,2,22.04,50.594,170,2016/3/15 19:13
c,4,21.94,37.958,214.29,2016/3/15 19:13
c,5,21.94,41.724,160,2016/3/15 19:13
b,1,22.88,50.472,167.14,2016/3/15 19:13
b,2,22.65,64.567,187.14,2016/3/15 19:13
b,3,22.74,53.065,187.14,2016/3/15 19:13
c,1,22.14,40.712,142.86,2016/3/15 19:13
c,3,22,35.245,158.57,2016/3/15 19:13
a,2,21.1,43.507,184.29,2016/3/15 19:13
a,1,20.72,45.208,195.71,2016/3/15 19:13
a,3,20.74,41.36,211.43,2016/3/15 19:13
a,4,21.14,42.373,228.57,2016/3/15 19:13
b,3,22.73,53.065,187.14,2016/3/15 19:13
c,1,22.14,40.712,142.86,2016/3/15 19:13
c,3,22,35.204,158.57,2016/3/15 19:13
c,4,21.93,37.958,215.71,2016/3/15 19:13
b,1,22.88,50.513,167.14,2016/3/15 19:13
b,2,22.64,64.567,188.57,2016/3/15 19:13
c,2,22.04,50.594,170,2016/3/15 19:13
c,5,21.93,41.765,158.57,2016/3/15 19:13
a,2,21.1,43.507,184.29,2016/3/15 19:13
a,4,21.14,42.373,230,2016/3/15 19:13
a,1,20.72,45.167,198.57,2016/3/15 19:13
c,1,22.15,40.672,141.43,2016/3/15 19:13
c,2,22.05,50.594,171.43,2016/3/15 19:13
c,3,22.01,35.204,157.14,2016/3/15 19:13
c,4,21.93,37.958,215.71,2016/3/15 19:13
a,3,20.74,41.279,211.43,2016/3/15 19:13
b,1,22.89,50.472,167.14,2016/3/15 19:13
b,2,22.64,64.567,190,2016/3/15 19:13
b,3,22.74,53.105,187.14,2016/3/15 19:13
c,5,21.93,41.846,155.71,2016/3/15 19:13
a,2,21.11,43.547,184.29,2016/3/15 19:13
a,4,21.14,42.413,225.71,2016/3/15 19:13
a,1,20.71,45.208,197.14,2016/3/15 19:13
c,1,22.14,40.672,141.43,2016/3/15 19:13
c,2,22.04,50.594,171.43,2016/3/15 19:13
c,4,21.94,37.958,214.29,2016/3/15 19:13
b,2,22.66,64.567,188.57,2016/3/15 19:13
b,3,22.74,53.105,187.14,2016/3/15 19:13
c,3,22.01,35.123,157.14,2016/3/15 19:13
c,5,21.94,41.765,157.14,2016/3/15 19:13
a,2,21.11,43.507,184.29,2016/3/15 19:13
b,1,22.88,50.432,167.14,2016/3/15 19:13
a,1,20.72,45.208,197.14,2016/3/15 19:13
a,3,20.74,41.279,212.86,2016/3/15 19:13
a,3,20.74,41.319,211.43,2016/3/15 19:13
a,4,21.14,42.373,231.43,2016/3/15 19:13
c,1,22.14,40.672,141.43,2016/3/15 19:13
c,2,22.04,50.594,171.43,2016/3/15 19:13
c,4,21.94,37.958,217.14,2016/3/15 19:13
c,5,21.94,41.765,155.71,2016/3/15 19:13
b,2,22.65,64.567,191.43,2016/3/15 19:13
b,3,22.74,53.105,187.14,2016/3/15 19:13
c,3,22.01,35.204,157.14,2016/3/15 19:13
a,2,21.1,43.547,185.71,2016/3/15 19:13
b,1,22.88,50.472,167.14,2016/3/15 19:13
a,1,20.71,45.208,195.71,2016/3/15 19:13
a,3,20.73,41.36,214.29,2016/3/15 19:13
a,4,21.14,42.413,227.14,2016/3/15 19:13
c,3,22.01,35.204,157.14,2016/3/15 19:13
c,5,21.95,41.765,157.14,2016/3/15 19:13
b,1,22.88,50.472,167.14,2016/3/15 19:13
b,3,22.74,53.105,187.14,2016/3/15 19:13
